Model,Config ID,Scale Numeric,Parameters JSON,CV Accuracy Mean,CV Accuracy Std,CV Precision Mean,CV Precision Std,CV Recall Mean,CV Recall Std,CV Specificity Mean,CV Specificity Std,CV F1 Mean,CV F1 Std,CV ROC-AUC Mean,CV ROC-AUC Std,CV PR-AUC Mean,CV PR-AUC Std,CV Fit Time Mean (s),Full Fit Time (s),Test Accuracy,Test Precision,Test Recall,Test Specificity,Test F1,Test ROC-AUC,Test PR-AUC,Test TN,Test FP,Test FN,Test TP
Perceptron,perceptron_019,True,"{""alpha"": 0.001, ""max_iter"": 300, ""penalty"": ""l1"", ""tol"": 0.0001}",0.9945,0.009211066713470266,0.982053034445052,0.029737513257742824,1.0,0.0,0.9922671353251318,0.01295053316480882,0.9907605512912786,0.0153897539874574,1.0,0.0,1.0,0.0,0.023696422576904297,0.02306849998421967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1423,0,0,577
Perceptron,perceptron_020,False,"{""alpha"": 0.001, ""max_iter"": 300, ""penalty"": ""l1"", ""tol"": 0.0001}",0.999375,0.0013975424859373885,1.0,0.0,0.9978354978354979,0.004839973977272281,1.0,0.0,0.998911860718172,0.0024331534031553684,1.0,0.0,1.0,0.0,0.022946929931640624,0.02023429999826476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1423,0,0,577
Perceptron,perceptron_021,True,"{""alpha"": 0.001, ""max_iter"": 500, ""penalty"": ""l1"", ""tol"": 0.001}",0.9935,0.00864445270101005,0.9790679598181862,0.02819468865985129,0.9995670995670995,0.0009679947954544465,0.99103690685413,0.012308559785513625,0.9890401071690554,0.01441635385600253,1.0,0.0,1.0,0.0,0.022748327255249022,0.025536499975714833,0.9995,1.0,0.9982668977469671,1.0,0.9991326973113617,1.0,1.0,1423,0,1,576
Perceptron,perceptron_022,False,"{""alpha"": 0.001, ""max_iter"": 500, ""penalty"": ""l1"", ""tol"": 0.001}",0.999375,0.0013975424859373885,1.0,0.0,0.9978354978354979,0.004839973977272281,1.0,0.0,0.998911860718172,0.0024331534031553684,1.0,0.0,1.0,0.0,0.022824478149414063,0.023605800000950694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1423,0,0,577
Perceptron,perceptron_023,True,"{""alpha"": 0.001, ""max_iter"": 500, ""penalty"": ""l1"", ""tol"": 0.0001}",0.9945,0.009211066713470266,0.982053034445052,0.029737513257742824,1.0,0.0,0.9922671353251318,0.01295053316480882,0.9907605512912786,0.0153897539874574,1.0,0.0,1.0,0.0,0.02433786392211914,0.023126000014599413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1423,0,0,577
Perceptron,perceptron_024,False,"{""alpha"": 0.001, ""max_iter"": 500, ""penalty"": ""l1"", ""tol"": 0.0001}",0.999375,0.0013975424859373885,1.0,0.0,0.9978354978354979,0.004839973977272281,1.0,0.0,0.998911860718172,0.0024331534031553684,1.0,0.0,1.0,0.0,0.021770000457763672,0.028497499995864928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1423,0,0,577
Perceptron,perceptron_025,True,"{""alpha"": 0.01, ""max_iter"": 200, ""penalty"": ""l1"", ""tol"": 0.001}",0.9741250000000001,0.011246527241775599,0.9389352708878876,0.046139361676022735,0.9774891774891774,0.05033572936363161,0.9727592267135325,0.021326293672252375,0.9561119286200105,0.019015336045072346,1.0,5.551115123125783e-17,1.0,0.0,0.023994255065917968,0.03239499998744577,0.995,0.9829642248722317,1.0,0.9929725931131412,0.9914089347079038,1.0,1.0,1413,10,0,577
Perceptron,perceptron_026,False,"{""alpha"": 0.01, ""max_iter"": 200, ""penalty"": ""l1"", ""tol"": 0.001}",0.999625,0.0003423265984407215,1.0,0.0,0.9987012987012986,0.0011855466612665836,1.0,0.0,0.9993499458288191,0.0005934155552602056,1.0,5.551115123125783e-17,1.0,0.0,0.02343273162841797,0.04351920000044629,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1423,0,0,577
Perceptron,perceptron_027,True,"{""alpha"": 0.01, ""max_iter"": 200, ""penalty"": ""l1"", ""tol"": 0.0001}",0.9557500000000001,0.054008101244165205,0.968901878914405,0.05201950931711238,0.8813852813852814,0.2043672922524872,0.9859402460456941,0.02397673752133963,0.908915134205315,0.1254802916883503,1.0,0.0,1.0,0.0,0.028707265853881836,0.05692419997649267,0.9675,0.8987538940809969,1.0,0.9543218552354181,0.9466776045939295,1.0,1.0,1358,65,0,577
Perceptron,perceptron_028,False,"{""alpha"": 0.01, ""max_iter"": 200, ""penalty"": ""l1"", ""tol"": 0.0001}",0.999625,0.0003423265984407215,1.0,0.0,0.9987012987012986,0.0011855466612665836,1.0,0.0,0.9993499458288191,0.0005934155552602056,1.0,5.551115123125783e-17,1.0,0.0,0.0249636173248291,0.03788170003099367,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1423,0,0,577
Perceptron,perceptron_029,True,"{""alpha"": 0.01, ""max_iter"": 300, ""penalty"": ""l1"", ""tol"": 0.001}",0.9741250000000001,0.011246527241775599,0.9389352708878876,0.046139361676022735,0.9774891774891774,0.05033572936363161,0.9727592267135325,0.021326293672252375,0.9561119286200105,0.019015336045072346,1.0,5.551115123125783e-17,1.0,0.0,0.025294160842895506,0.02584349998505786,0.995,0.9829642248722317,1.0,0.9929725931131412,0.9914089347079038,1.0,1.0,1413,10,0,577
Perceptron,perceptron_030,False,"{""alpha"": 0.01, ""max_iter"": 300, ""penalty"": ""l1"", ""tol"": 0.001}",0.999625,0.0003423265984407215,1.0,0.0,0.9987012987012986,0.0011855466612665836,1.0,0.0,0.9993499458288191,0.0005934155552602056,1.0,5.551115123125783e-17,1.0,0.0,0.02473936080932617,0.03570339997531846,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1423,0,0,577
Perceptron,perceptron_031,True,"{""alpha"": 0.01, ""max_iter"": 300, ""penalty"": ""l1"", ""tol"": 0.0001}",0.9557500000000001,0.054008101244165205,0.968901878914405,0.05201950931711238,0.8813852813852814,0.2043672922524872,0.9859402460456941,0.02397673752133963,0.908915134205315,0.1254802916883503,1.0,0.0,1.0,0.0,0.026675987243652343,0.04320779995759949,0.9675,0.8987538940809969,1.0,0.9543218552354181,0.9466776045939295,1.0,1.0,1358,65,0,577
Perceptron,perceptron_032,False,"{""alpha"": 0.01, ""max_iter"": 300, ""penalty"": ""l1"", ""tol"": 0.0001}",0.999625,0.0003423265984407215,1.0,0.0,0.9987012987012986,0.0011855466612665836,1.0,0.0,0.9993499458288191,0.0005934155552602056,1.0,5.551115123125783e-17,1.0,0.0,0.02355785369873047,0.03725950000807643,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1423,0,0,577
Perceptron,perceptron_033,True,"{""alpha"": 0.01, ""max_iter"": 500, ""penalty"": ""l1"", ""tol"": 0.001}",0.9741250000000001,0.011246527241775599,0.9389352708878876,0.046139361676022735,0.9774891774891774,0.05033572936363161,0.9727592267135325,0.021326293672252375,0.9561119286200105,0.019015336045072346,1.0,5.551115123125783e-17,1.0,0.0,0.024231958389282226,0.022198599996045232,0.995,0.9829642248722317,1.0,0.9929725931131412,0.9914089347079038,1.0,1.0,1413,10,0,577
Perceptron,perceptron_034,False,"{""alpha"": 0.01, ""max_iter"": 500, ""penalty"": ""l1"", ""tol"": 0.001}",0.999625,0.0003423265984407215,1.0,0.0,0.9987012987012986,0.0011855466612665836,1.0,0.0,0.9993499458288191,0.0005934155552602056,1.0,5.551115123125783e-17,1.0,0.0,0.025342988967895507,0.042990899994038045,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1423,0,0,577
Perceptron,perceptron_035,True,"{""alpha"": 0.01, ""max_iter"": 500, ""penalty"": ""l1"", ""tol"": 0.0001}",0.9557500000000001,0.054008101244165205,0.968901878914405,0.05201950931711238,0.8813852813852814,0.2043672922524872,0.9859402460456941,0.02397673752133963,0.908915134205315,0.1254802916883503,1.0,0.0,1.0,0.0,0.027912664413452148,0.057632299955002964,0.9675,0.8987538940809969,1.0,0.9543218552354181,0.9466776045939295,1.0,1.0,1358,65,0,577
Perceptron,perceptron_036,False,"{""alpha"": 0.01, ""max_iter"": 500, ""penalty"": ""l1"", ""tol"": 0.0001}",0.999625,0.0003423265984407215,1.0,0.0,0.9987012987012986,0.0011855466612665836,1.0,0.0,0.9993499458288191,0.0005934155552602056,1.0,5.551115123125783e-17,1.0,0.0,0.02477574348449707,0.0464293000404723,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1423,0,0,577
Perceptron,perceptron_037,True,"{""alpha"": 0.001, ""max_iter"": 200, ""penalty"": ""l2"", ""tol"": 0.001}",0.9966250000000001,0.003468609231377922,1.0,0.0,0.9883116883116884,0.012012499502607448,1.0,0.0,0.9940919143653504,0.006119077693816178,0.999989729075845,1.0118333278759945e-05,0.9999750624206026,2.4412237176075488e-05,0.019221782684326172,0.021881000022403896,0.997,0.9913941480206541,0.9982668977469671,0.9964862965565706,0.9948186528497409,0.9998660286382055,0.9996707311396705,1418,5,1,576
Perceptron,perceptron_038,False,"{""alpha"": 0.001, ""max_iter"": 200, ""penalty"": ""l2"", ""tol"": 0.001}",0.9995,0.000684653196881443,1.0,0.0,0.9982683982683984,0.002371093322533167,1.0,0.0,0.9991323210412147,0.0011881183459981702,1.0,0.0,1.0,0.0,0.022268295288085938,0.016520600009243935,0.9995,0.9982698961937716,1.0,0.9992972593113141,0.9991341991341991,1.0,1.0,1422,1,0,577
Perceptron,perceptron_039,True,"{""alpha"": 0.001, ""max_iter"": 200, ""penalty"": ""l2"", ""tol"": 0.0001}",0.9948750000000001,0.0036282313184249925,0.9982465610811749,0.0028536043921822767,0.983982683982684,0.011914596488764381,0.9992970123022846,0.0011457297724433652,0.9910342181516099,0.0063724145724308725,0.9999185934159571,0.00011674145480952159,0.9998120079783035,0.00026560517937461583,0.0245821475982666,0.02423019998241216,0.999,1.0,0.9965337954939342,1.0,0.9982638888888888,0.9999963462355874,0.9999910356780015,1423,0,2,575
Perceptron,perceptron_040,False,"{""alpha"": 0.001, ""max_iter"": 200, ""penalty"": ""l2"", ""tol"": 0.0001}",0.9995,0.000684653196881443,1.0,0.0,0.9982683982683984,0.002371093322533167,1.0,0.0,0.9991323210412147,0.0011881183459981702,1.0,0.0,1.0,0.0,0.022913742065429687,0.014824700017925352,0.9995,0.9982698961937716,1.0,0.9992972593113141,0.9991341991341991,1.0,1.0,1422,1,0,577
Perceptron,perceptron_041,True,"{""alpha"": 0.001, ""max_iter"": 300, ""penalty"": ""l2"", ""tol"": 0.001}",0.9966250000000001,0.003468609231377922,1.0,0.0,0.9883116883116884,0.012012499502607448,1.0,0.0,0.9940919143653504,0.006119077693816178,0.999989729075845,1.0118333278759945e-05,0.9999750624206026,2.4412237176075488e-05,0.023211956024169922,0.01696300000185147,0.997,0.9913941480206541,0.9982668977469671,0.9964862965565706,0.9948186528497409,0.9998660286382055,0.9996707311396705,1418,5,1,576
Perceptron,perceptron_042,False,"{""alpha"": 0.001, ""max_iter"": 300, ""penalty"": ""l2"", ""tol"": 0.001}",0.9995,0.000684653196881443,1.0,0.0,0.9982683982683984,0.002371093322533167,1.0,0.0,0.9991323210412147,0.0011881183459981702,1.0,0.0,1.0,0.0,0.02385249137878418,0.014344600029289722,0.9995,0.9982698961937716,1.0,0.9992972593113141,0.9991341991341991,1.0,1.0,1422,1,0,577
Perceptron,perceptron_043,True,"{""alpha"": 0.001, ""max_iter"": 300, ""penalty"": ""l2"", ""tol"": 0.0001}",0.9948750000000001,0.0036282313184249925,0.9982465610811749,0.0028536043921822767,0.983982683982684,0.011914596488764381,0.9992970123022846,0.0011457297724433652,0.9910342181516099,0.0063724145724308725,0.9999185934159571,0.00011674145480952159,0.9998120079783035,0.00026560517937461583,0.023012495040893553,0.026896399969700724,0.999,1.0,0.9965337954939342,1.0,0.9982638888888888,0.9999963462355874,0.9999910356780015,1423,0,2,575
Perceptron,perceptron_044,False,"{""alpha"": 0.001, ""max_iter"": 300, ""penalty"": ""l2"", ""tol"": 0.0001}",0.9995,0.000684653196881443,1.0,0.0,0.9982683982683984,0.002371093322533167,1.0,0.0,0.9991323210412147,0.0011881183459981702,1.0,0.0,1.0,0.0,0.020079612731933594,0.021171800035517663,0.9995,0.9982698961937716,1.0,0.9992972593113141,0.9991341991341991,1.0,1.0,1422,1,0,577
Perceptron,perceptron_045,True,"{""alpha"": 0.001, ""max_iter"": 500, ""penalty"": ""l2"", ""tol"": 0.001}",0.9966250000000001,0.003468609231377922,1.0,0.0,0.9883116883116884,0.012012499502607448,1.0,0.0,0.9940919143653504,0.006119077693816178,0.999989729075845,1.0118333278759945e-05,0.9999750624206026,2.4412237176075488e-05,0.020601606369018553,0.025921399996150285,0.997,0.9913941480206541,0.9982668977469671,0.9964862965565706,0.9948186528497409,0.9998660286382055,0.9996707311396705,1418,5,1,576
Perceptron,perceptron_046,False,"{""alpha"": 0.001, ""max_iter"": 500, ""penalty"": ""l2"", ""tol"": 0.001}",0.9995,0.000684653196881443,1.0,0.0,0.9982683982683984,0.002371093322533167,1.0,0.0,0.9991323210412147,0.0011881183459981702,1.0,0.0,1.0,0.0,0.024230289459228515,0.01782970002386719,0.9995,0.9982698961937716,1.0,0.9992972593113141,0.9991341991341991,1.0,1.0,1422,1,0,577
Perceptron,perceptron_047,True,"{""alpha"": 0.001, ""max_iter"": 500, ""penalty"": ""l2"", ""tol"": 0.0001}",0.9948750000000001,0.0036282313184249925,0.9982465610811749,0.0028536043921822767,0.983982683982684,0.011914596488764381,0.9992970123022846,0.0011457297724433652,0.9910342181516099,0.0063724145724308725,0.9999185934159571,0.00011674145480952159,0.9998120079783035,0.00026560517937461583,0.02397890090942383,0.02199570002267137,0.999,1.0,0.9965337954939342,1.0,0.9982638888888888,0.9999963462355874,0.9999910356780015,1423,0,2,575
Perceptron,perceptron_048,False,"{""alpha"": 0.001, ""max_iter"": 500, ""penalty"": ""l2"", ""tol"": 0.0001}",0.9995,0.000684653196881443,1.0,0.0,0.9982683982683984,0.002371093322533167,1.0,0.0,0.9991323210412147,0.0011881183459981702,1.0,0.0,1.0,0.0,0.022680234909057618,0.01798959996085614,0.9995,0.9982698961937716,1.0,0.9992972593113141,0.9991341991341991,1.0,1.0,1422,1,0,577
Perceptron,perceptron_049,True,"{""alpha"": 0.01, ""max_iter"": 200, ""penalty"": ""l2"", ""tol"": 0.001}",0.992125,0.00468958287057604,0.99474699867177,0.008231296493675702,0.9779220779220779,0.011796040340639606,0.9978910369068542,0.0033229649211228484,0.9862323990556382,0.008192355560121984,0.9996774169006155,0.0003584685162585701,0.9992521784263746,0.0008300595825594988,0.025010395050048827,0.024612999986857176,0.991,0.9964476021314387,0.9722703639514731,0.9985945186226283,0.9842105263157894,0.9997113526114063,0.9993225926653305,1421,2,16,561
Perceptron,perceptron_050,False,"{""alpha"": 0.01, ""max_iter"": 200, ""penalty"": ""l2"", ""tol"": 0.001}",0.9436250000000002,0.11804924819752136,0.9902243176160266,0.010122395510659413,0.8147186147186147,0.4143017724545065,0.9959578207381371,0.0041959003115336945,0.8224866977999052,0.3831688195615136,0.9999048988504173,0.0002115909749324745,0.999772746588491,0.0005055447522898769,0.022413301467895507,0.014794599963352084,0.987,1.0,0.9549393414211439,1.0,0.9769503546099291,1.0,1.0,1423,0,26,551
Perceptron,perceptron_051,True,"{""alpha"": 0.01, ""max_iter"": 200, ""penalty"": ""l2"", ""tol"": 0.0001}",0.9872500000000001,0.014310998829571603,0.9986685672992209,0.001978383491667523,0.9571428571428571,0.05000421638487914,0.9994727592267136,0.0007859641397187315,0.9769037707530686,0.026700399617771896,0.9997869734249349,0.00019159518588034906,0.9995155875657884,0.00043697466673136827,0.02488865852355957,0.022160799999255687,0.991,0.9964476021314387,0.9722703639514731,0.9985945186226283,0.9842105263157894,0.9997113526114063,0.9993225926653305,1421,2,16,561
Perceptron,perceptron_052,False,"{""alpha"": 0.01, ""max_iter"": 200, ""penalty"": ""l2"", ""tol"": 0.0001}",0.9436250000000002,0.11804924819752136,0.9902243176160266,0.010122395510659413,0.8147186147186147,0.4143017724545065,0.9959578207381371,0.0041959003115336945,0.8224866977999052,0.3831688195615136,0.9999048988504173,0.0002115909749324745,0.999772746588491,0.0005055447522898769,0.020967960357666016,0.01808750000782311,0.987,1.0,0.9549393414211439,1.0,0.9769503546099291,1.0,1.0,1423,0,26,551
Perceptron,perceptron_053,True,"{""alpha"": 0.01, ""max_iter"": 300, ""penalty"": ""l2"", ""tol"": 0.001}",0.992125,0.00468958287057604,0.99474699867177,0.008231296493675702,0.9779220779220779,0.011796040340639606,0.9978910369068542,0.0033229649211228484,0.9862323990556382,0.008192355560121984,0.9996774169006155,0.0003584685162585701,0.9992521784263746,0.0008300595825594988,0.02180337905883789,0.026982099981978536,0.991,0.9964476021314387,0.9722703639514731,0.9985945186226283,0.9842105263157894,0.9997113526114063,0.9993225926653305,1421,2,16,561
Perceptron,perceptron_054,False,"{""alpha"": 0.01, ""max_iter"": 300, ""penalty"": ""l2"", ""tol"": 0.001}",0.9436250000000002,0.11804924819752136,0.9902243176160266,0.010122395510659413,0.8147186147186147,0.4143017724545065,0.9959578207381371,0.0041959003115336945,0.8224866977999052,0.3831688195615136,0.9999048988504173,0.0002115909749324745,0.999772746588491,0.0005055447522898769,0.020532989501953126,0.022760000021662563,0.987,1.0,0.9549393414211439,1.0,0.9769503546099291,1.0,1.0,1423,0,26,551
Perceptron,perceptron_055,True,"{""alpha"": 0.01, ""max_iter"": 300, ""penalty"": ""l2"", ""tol"": 0.0001}",0.9872500000000001,0.014310998829571603,0.9986685672992209,0.001978383491667523,0.9571428571428571,0.05000421638487914,0.9994727592267136,0.0007859641397187315,0.9769037707530686,0.026700399617771896,0.9997869734249349,0.00019159518588034906,0.9995155875657884,0.00043697466673136827,0.022789955139160156,0.029857999994419515,0.991,0.9964476021314387,0.9722703639514731,0.9985945186226283,0.9842105263157894,0.9997113526114063,0.9993225926653305,1421,2,16,561
Perceptron,perceptron_056,False,"{""alpha"": 0.01, ""max_iter"": 300, ""penalty"": ""l2"", ""tol"": 0.0001}",0.9436250000000002,0.11804924819752136,0.9902243176160266,0.010122395510659413,0.8147186147186147,0.4143017724545065,0.9959578207381371,0.0041959003115336945,0.8224866977999052,0.3831688195615136,0.9999048988504173,0.0002115909749324745,0.999772746588491,0.0005055447522898769,0.020243406295776367,0.0185854000155814,0.987,1.0,0.9549393414211439,1.0,0.9769503546099291,1.0,1.0,1423,0,26,551
Perceptron,perceptron_057,True,"{""alpha"": 0.01, ""max_iter"": 500, ""penalty"": ""l2"", ""tol"": 0.001}",0.992125,0.00468958287057604,0.99474699867177,0.008231296493675702,0.9779220779220779,0.011796040340639606,0.9978910369068542,0.0033229649211228484,0.9862323990556382,0.008192355560121984,0.9996774169006155,0.0003584685162585701,0.9992521784263746,0.0008300595825594988,0.027354669570922852,0.023208200000226498,0.991,0.9964476021314387,0.9722703639514731,0.9985945186226283,0.9842105263157894,0.9997113526114063,0.9993225926653305,1421,2,16,561
Perceptron,perceptron_058,False,"{""alpha"": 0.01, ""max_iter"": 500, ""penalty"": ""l2"", ""tol"": 0.001}",0.9436250000000002,0.11804924819752136,0.9902243176160266,0.010122395510659413,0.8147186147186147,0.4143017724545065,0.9959578207381371,0.0041959003115336945,0.8224866977999052,0.3831688195615136,0.9999048988504173,0.0002115909749324745,0.999772746588491,0.0005055447522898769,0.022590446472167968,0.018039199989289045,0.987,1.0,0.9549393414211439,1.0,0.9769503546099291,1.0,1.0,1423,0,26,551
